Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,6.19,AH Goudse belegen 48+ plakken voordeel,"400 gPrijs per KG € 15,48",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi128799/ah-goudse-belegen-48-plakken-voordeel,Inhoud en gewicht400 Gramca. 14 plakken (29 g)Portiegrootte: 29 gramAantal porties: 14,,,25 g,1610 kJ (390 kcal),,,,0 g,,,,,,32 g,,,,,,,,,,,,0 g,,,10 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.59,AH Biologisch Yorkham,"ca. 100 gPrijs per KG € 35,90",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi167905/ah-biologisch-yorkham,Inhoud en gewicht100 GramPortiegrootte: 15 gramAantal porties: 6,,,19 g,620 kJ (148 kcal),,,,1.6 g,,,,,,7.3 g,,,,,,,,,,,,0 g,,,4.5 g,,2.8 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.49,Milner Jong 30+ plakken,"175 gPrijs per KG € 19,94",,False,False,https://www.ah.nl/producten/product/wi421259/milner-jong-30-plakken,Inhoud en gewicht7 Stuks. 175 GramPortiegrootte: Per plak (25 g),,931 mg,29 g,1179 kJ (283 kcal),,,,0 g,,,,,,18 g,,,,0.27 mg,,,,,,,,,,,,,13 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,9.56,AH Kipgrillworst 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi546324/ah-kipgrillworst-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.25,AH Guacamole,"175 gPrijs per KG € 18,57",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi217356/ah-guacamole,Inhoud en gewicht175 GramPortiegrootte: 15 gramAantal porties: 12,,,2 g,788 kJ (191 kcal),,,,4 g,,,,,,18 g,,,,,,,,,,,,2.5 g,,,14 g,,3 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.45,AH Goudse jong 48+ geraspt,"175 gPrijs per KG € 19,71",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi46564/ah-goudse-jong-48-geraspt,Inhoud en gewicht175 Gramca. 9 porties (20 g)Portiegrootte: 20 gramAantal porties: 9,,,23 g,1535 kJ (370 kcal),,,,2 g,,,,,,30 g,,,,,,,,,,,,0 g,,,8 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.19,AH Greenfields Runderrookvlees,"ca. 100 gPrijs per KG € 31,90",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi188751/ah-greenfields-runderrookvlees,Inhoud en gewicht100 GramPortiegrootte: 15 gramAantal porties: 6.5,,,23 g,480 kJ (115 kcal),,,,0.8 g,,,,,,2 g,,,,,,,,,,,,0 g,,,1.5 g,,0.3 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,8.65,De Zaanse Hoeve Belegen 48+ stuk voordeel,"ca. 973 gPrijs per KG € 8,89",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi454163/de-zaanse-hoeve-belegen-48-stuk-voordeel,Inhoud en gewicht957 GramPortiegrootte: 20 gramAantal porties: 48,,,24 g,1590 kJ (385 kcal),,,,0 g,,,,,,32 g,,,,,,,,,,,,0 g,,,9.1 g,,22 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.89,Milner Oud 30+ plakken,"150 gPrijs per KG € 25,93",,False,False,https://www.ah.nl/producten/product/wi421292/milner-oud-30-plakken,Inhoud en gewicht6 Stuks. 150 GramPortiegrootte: Per plak (25 g),,1030 mg,32 g,313 kcal (1307 kJ),,,,0 g,,,,,,20 g,,,,0.3 mg,,,,,,,,,,,,,14 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,7.62,AH Goudse jong 48+ stuk,"ca. 545 gPrijs per KG € 13,99",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi486696/ah-goudse-jong-48-stuk,Inhoud en gewicht545 GramPortiegrootte: 20 gramAantal porties: 27,,,23 g,1500 kJ (360 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,8.9 g,,20 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.25,AH Spaanse fuet,"90 gPrijs per KG € 36,11",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi217287/ah-spaanse-fuet,"Inhoud en gewicht90 GramPortiegrootte: 1,5 gramAantal porties: 54",,,31 g,1725 kJ (415 kcal),,,,3 g,,,,,,31 g,,,,,,,,,,,,0 g,,,19 g,,13 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.89,De Zaanse Hoeve Belegen 30+ plakken,"300 gPrijs per KG € 12,97",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi197207/de-zaanse-hoeve-belegen-30-plakken,Inhoud en gewicht300 Gramca. 9 plakken (33 g)Portiegrootte: 33 gramAantal porties: 9,,,32 g,1285 kJ (310 kcal),,,,0 g,,,,,,20 g,,,,,,,,,,,,0 g,,,6 g,,14 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.17,AH Gegrilde beenham,"ca. 110 gPrijs per KG € 28,85",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi440333/ah-gegrilde-beenham,Inhoud en gewicht110 GramPortiegrootte: 28 gramAantal porties: 4,,,21 g,670 kJ (160 kcal),,,,1 g,,,,,,8 g,,,,,,,,,,,,0 g,,,4.5 g,,3.5 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,4.38,AH Zaanlander Belegen 48+ plakken,"ca. 225 gPrijs per KG € 19,29",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi104395/ah-zaanlander-belegen-48-plakken,Inhoud en gewicht275 GramPortiegrootte: 20 gramAantal porties: 14,,,25 g,1609 kJ (388 kcal),,,,0 g,,,,,,32 g,,,,,,,,,,,,0 g,,,11 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.19,AH Carpaccio,"120 gPrijs per KG € 26,58",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi420934/ah-carpaccio,Inhoud en gewicht120 GramPortiegrootte: 60 gramAantal porties: 2,,,18 g,643 kJ (154 kcal),,,,1.3 g,,,,,,8.5 g,,,,,,,,,,,,0.1 g,,,5.6 g,,2.9 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,5.89,AH Goudse belegen geraspt voordeel,"300 gPrijs per KG € 19,63",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi138205/ah-goudse-belegen-geraspt-voordeel,Inhoud en gewicht300 GramPortiegrootte: 20 gramAantal porties: 15,,,24 g,1589 kJ (383 kcal),,,,2 g,,,,,,31 g,,,,,,,,,,,,0 g,,,8.5 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.49,AH Biologisch Achterham,"ca. 100 gPrijs per KG € 34,90",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi281469/ah-biologisch-achterham,Inhoud en gewicht100 GramPortiegrootte: 15 gramAantal porties: 7,,,20 g,654 kJ (156 kcal),,,,1.7 g,,,,,,7.7 g,,,,,,,,,,,,0 g,,,4.7 g,,3 g,,
