Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.25,Rio Mare Tonijn in water,"160 gPrijs per KG € 37,95",,False,False,https://www.ah.nl/producten/product/wi163354/rio-mare-tonijn-in-water,Inhoud en gewicht160 GramUitlekgewicht: 112 Gram,,,23 g,410 kJ (97 kcal),,,,0 g,,,,,,0.5 g,,,,,,,,,,,,,,,,,0.2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.39,Euroma Jonnie Boer Ras El Hanout,"80 gPrijs per KG € 54,88",,False,False,https://www.ah.nl/producten/product/wi216654/euroma-jonnie-boer-ras-el-hanout,Inhoud en gewicht80 GramAantal porties: 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.39,Rio Mare Tonijn in olijfolie,"160 gPrijs per KG € 42,21",,False,False,https://www.ah.nl/producten/product/wi223391/rio-mare-tonijn-in-olijfolie,Inhoud en gewicht160 GramUitlekgewicht: 104 Gram,,,17 g,1695 kJ (410 kcal),,,,0 g,,,,,,38 g,,,,,,,,,,,,,,,,,6.2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.29,Fundo Runderfond,"200 mlPrijs per LT € 16,45",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi421470/fundo-runderfond,Inhoud en gewicht200 Milliliter,,,6.3 g,25 kcal (107 kJ),,,,< 0.5 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.49,Streeckgenoten Tomatensoep,"700 gPrijs per KG € 7,84",,False,False,https://www.ah.nl/producten/product/wi532970/streeckgenoten-tomatensoep,Inhoud en gewicht700 Gram,,,2.5 g,215 kJ (51 kcal),,,,5.5 g,,,,,,2 g,,,,,,,,,,,,0.6 g,0.8 g,0.4 g,,,0.8 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.99,Becel Olie blend classic,"500 mlPrijs per LT € 9,98",,False,False,https://www.ah.nl/producten/product/wi3481/becel-olie-blend-classic,Inhoud en gewicht0.5 LiterPortiegrootte: 1 portie= 10 mlAantal porties: 50,,,0 g,3404 kJ (813 kcal),,,,0 g,,,,,,92 g,,,,,,,,,46 mg,,,,36 g,47 g,,,8.7 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.79,Unox Schouderhammix,"200 gPrijs per KG € 18,95",,False,False,https://www.ah.nl/producten/product/wi33352/unox-schouderhammix,Inhoud en gewicht200 GramAantal porties: 2,,,15 g,199 kcal (832 kJ),,,,4.4 g,,,,,,13 g,,,,,,,,,,,,< 0.5 g,,,,,5.1 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.69,Unox Dubbeldekkers hamburgers,"160 gPrijs per KG € 23,06",,False,False,https://www.ah.nl/producten/product/wi121438/unox-dubbeldekkers-hamburgers,Inhoud en gewicht4 Stuks. 160 GramAantal porties: 2,,,18 g,260 kcal (1088 kJ),,,,6 g,,,,,,18 g,,,,,,,,,,,,< 0.5 g,,,,,7.2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.99,Rio Mare Insalatissime tuna salad mais,"160 gPrijs per KG € 24,94",,False,False,https://www.ah.nl/producten/product/wi195664/rio-mare-insalatissime-tuna-salad-mais,Inhoud en gewicht160 Gram,,,9 g,761 kJ (183 kcal),,,,6.5 g,,,,,,13 g,,,,,,,,,,,,,,,,,2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.99,Mazzetti Aceto balsamico di Modena,"250 mlPrijs per LT € 15,96",,False,False,https://www.ah.nl/producten/product/wi227195/mazzetti-aceto-balsamico-di-modena,Inhoud en gewicht250 Milliliter,,,1.3 g,667 kJ (159 kcal),,,,34 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.39,Euroma Jonnie Boer funghi trifolati,"65 gPrijs per KG € 67,54",,False,False,https://www.ah.nl/producten/product/wi414955/euroma-jonnie-boer-funghi-trifolati,Inhoud en gewicht65 GramAantal porties: 20,,,13 g,1513 kJ (361 kcal),,,,60 g,,,,,,6.4 g,,,,,,,,,,,,,,,,,0.6 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.79,La Morena Diced chipotle pepper,"230 gPrijs per KG € 16,48",,False,False,https://www.ah.nl/producten/product/wi414999/la-morena-diced-chipotle-pepper,Inhoud en gewicht230 Gram,,,1.3 g,191 kJ (46 kcal),,,,4.3 g,,,,,,2 g,,,,,,,,,,,,,,,,,0.3 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.69,Bertolli Cucina delicata olijfolie,"0,5 lPrijs per LT € 11,38",,False,False,https://www.ah.nl/producten/product/wi465689/bertolli-cucina-delicata-olijfolie,Inhoud en gewicht500 Milliliter,,,0 g,3382 kJ (823 kcal),,,,0 g,,,,,,91 g,,,,,,,,,,,,,,,,,14 g,,
