Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
frisdrank-sappen-koffie-thee,2.38,AH Water koolzuurvrij,"12 x 0,5 lPrijs per LT € 0,40",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi448163/ah-water-koolzuurvrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.99,Coca-Cola Zero sugar,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi137741/coca-cola-zero-sugar,,,0 g,1.4 kJ (0.3 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Coca-Cola Regular,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi130874/coca-cola-regular,,,0 g,180 kJ (42 kcal),,,,10.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Optimel Drinkyoghurt framboos,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi61758/optimel-drinkyoghurt-framboos,,105 mg,3.2 g,132 kJ (31 kcal),,,,3.7 g,,,,,,0 g,,,,0.15 mg,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.49,Coca-Cola Zero sugar,"1,5 lPrijs per LT € 1,66",,False,False,https://www.ah.nl/producten/product/wi137739/coca-cola-zero-sugar,,,0 g,1.4 kJ (0.3 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.39,Lipton Ice tea green,"1,5 lPrijs per LT € 1,59",,False,False,https://www.ah.nl/producten/product/wi132597/lipton-ice-tea-green,,,0 g,10 kcal (41 kJ),,,,2.3 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,0.89,AH Ice tea refreshing green tea,"1,5 lPrijs per LT € 0,59",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi415185/ah-ice-tea-refreshing-green-tea,,,0 g,61 kJ (14 kcal),,,,3.6 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.49,Coca-Cola Regular,"1,5 lPrijs per LT € 1,66",,False,False,https://www.ah.nl/producten/product/wi2800/coca-cola-regular,,,0 g,180 kJ (42 kcal),,,,10.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,9.96,Coca-Cola Zero sugar 4-pack,"4 x 1,5 lPrijs per LT € 1,66",,False,False,https://www.ah.nl/producten/product/wi137740/coca-cola-zero-sugar-4-pack,,,0 g,1.4 kJ (0.3 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Optimel Drinkyoghurt mango passievrucht,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi129244/optimel-drinkyoghurt-mango-passievrucht,,105 mg,3.2 g,135 kJ (32 kcal),,,,3.8 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.00,AH Ginger power,"125 mlNormale prijs per LT € 8,00",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi503775/ah-ginger-power,,,0.5 g,150 kJ (35 kcal),,,,8.1 g,,,,,,0 g,,,,,,,,9.1 mg,,,,0.5 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,0.74,AH Cola zero,"1,5 lPrijs per LT € 0,49",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi476710/ah-cola-zero,,,0 g,3 kJ (1 kcal),,,,0.1 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.39,Fuze Tea Green tea,"1,5 lPrijs per LT € 1,59",,False,False,https://www.ah.nl/producten/product/wi428729/fuze-tea-green-tea,,,0 g,85 kJ (20 kcal),,,,4.7 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,5.29,Coca-Cola Zero 8-pack,"2 lNormale prijs per LT € 2,65",,False,False,https://www.ah.nl/producten/product/wi476713/coca-cola-zero-8-pack,,,0 g,1.4 kJ (0.3 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.09,AH Drinkyoghurt framboos,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi141708/ah-drinkyoghurt-framboos,,104.4 mg,3.1 g,116 kJ (27 kcal),,,,3.5 g,,,,,,0.1 g,,,,0.35 mg,,,0.23 mg,,,,,0.02 g,,,0 g,,0.1 g,,
frisdrank-sappen-koffie-thee,2.29,Chocomel De enige echte vol,"1 lPrijs per LT € 2,29",,False,False,https://www.ah.nl/producten/product/wi2465/chocomel-de-enige-echte-vol,,100 mg,3.2 g,87 kcal (364 kJ),,,,12 g,,,,,,2.7 g,,,,,,,,,,,,,,,,,1.9 g,,
frisdrank-sappen-koffie-thee,2.19,DubbelFrisss Appel & perzik,"1,5 lPrijs per LT € 1,46",,False,False,https://www.ah.nl/producten/product/wi132491/dubbelfrisss-appel-en-perzik,,,0 g,97 kJ (23 kcal),,,,5.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,0.42,AH Water koolzuurhoudend,"1,5 lPrijs per LT € 0,28",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi212120/ah-water-koolzuurhoudend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,2.49,Coca-Cola Zero sugar zero caffeine,"1,5 lPrijs per LT € 1,66",,False,False,https://www.ah.nl/producten/product/wi171607/coca-cola-zero-sugar-zero-caffeine,,,0 g,1.4 kJ (0.3 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Optimel Drinkyoghurt aardbei-kers,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi121581/optimel-drinkyoghurt-aardbei-kers,,105 mg,3.2 g,134 kJ (31 kcal),,,,3.7 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,0.67,AH Bruisend mineraalwater citroen,"1,5 lPrijs per LT € 0,45",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi371500/ah-bruisend-mineraalwater-citroen,,,0 g,0 kJ (0 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,0 g,0 g,0 g,0 g,,0 g,,
frisdrank-sappen-koffie-thee,3.29,AH Vers sap sinaasappel,"1 lPrijs per LT € 3,29",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi62198/ah-vers-sap-sinaasappel,,,0.7 g,162 kJ (38 kcal),,,,8.5 g,,,,,,0 g,,,,,,,,51 mg,,,,0.7 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.19,Pepsi Cola max zero sugar,"1,5 lNormale prijs per LT € 1,46",,False,False,https://www.ah.nl/producten/product/wi436664/pepsi-cola-max-zero-sugar,,,0.06 g,2 kJ (0.4 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Optimel Limited edition drink cheeky cherry,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi186724/optimel-limited-edition-drink-cheeky-cherry,,105 mg,3.2 g,135 kJ (32 kcal),,,,3.8 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,2.25,Fanta Orange,"1,5 lPrijs per LT € 1,50",,False,False,https://www.ah.nl/producten/product/wi2803/fanta-orange,,,0 g,99 kJ (23 kcal),,,,5.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.65,Lipton Ice tea sparkling original,"1,5 lNormale prijs per LT € 1,77",,False,False,https://www.ah.nl/producten/product/wi177570/lipton-ice-tea-sparkling-original,,,0 g,20 kcal (84 kJ),,,,4.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.29,AH Appelsap,"1,5 lPrijs per LT € 0,86",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi485568/ah-appelsap,,,0.1 g,180 kJ (42 kcal),,,,10 g,,,,,,0 g,,,,,,,,,,,,0.2 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.19,AH Vers sap sinaasappel,"500 mlPrijs per LT € 4,38",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi47354/ah-vers-sap-sinaasappel,,,0.7 g,162 kJ (38 kcal),,,,8.5 g,,,,,,0 g,,,,,,,,51 mg,,,,0.7 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Optimel Drinkyoghurt limoen,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi61760/optimel-drinkyoghurt-limoen,,105 mg,3.2 g,133 kJ (31 kcal),,,,3.6 g,,,,,,0 g,,,,0.15 mg,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.09,Spa Intense,"1 lPrijs per LT € 1,09",,False,False,https://www.ah.nl/producten/product/wi202453/spa-intense,,5.5 mg,,,,,,,,1.9 mg,,5 mg,0.5 mg,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,2.38,AH Water koolzuurhoudend,"12 x 0,5 lPrijs per LT € 0,40",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi448164/ah-water-koolzuurhoudend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.99,Optimel Drinkyoghurt aardbei,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi440374/optimel-drinkyoghurt-aardbei,,105 mg,3.2 g,132 kJ (31 kcal),,,,3.7 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.85,Rivella,"1 lPrijs per LT € 1,85",,False,False,https://www.ah.nl/producten/product/wi140130/rivella,,,0 g,20 kJ (5 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,0.89,Bar-le-Duc Mineraalwater citroen,"1,5 lPrijs per LT € 0,59",,False,False,https://www.ah.nl/producten/product/wi196022/bar-le-duc-mineraalwater-citroen,,,0 g,0 kJ (0 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.25,Fanta Orange no sugar,"1,5 lPrijs per LT € 1,50",,False,False,https://www.ah.nl/producten/product/wi161329/fanta-orange-no-sugar,,,0 g,11 kJ (3 kcal),,,,0.4 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.75,Crystal Clear Sparkling lemon,"1,5 lPrijs per LT € 1,17",,False,False,https://www.ah.nl/producten/product/wi67752/crystal-clear-sparkling-lemon,,,0 g,4 kJ (1 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.65,Crystal Clear Raspberry & blueberry,"1,5 lPrijs per LT € 1,10",,False,False,https://www.ah.nl/producten/product/wi132757/crystal-clear-raspberry-en-blueberry,,,0 g,4 kJ (1 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,9.96,Coca-Cola Regular 4-pack,"4 x 1,5 lPrijs per LT € 1,66",,False,False,https://www.ah.nl/producten/product/wi130880/coca-cola-regular-4-pack,,,0 g,180 kJ (42 kcal),,,,10.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.79,Raak Vruchtensiroop frambozen,"0,75 lPrijs per LT € 2,39",,False,False,https://www.ah.nl/producten/product/wi195871/raak-vruchtensiroop-frambozen,,,0 g,117 kJ (28 kcal),,,,6.9 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,5.29,Coca-Cola Regular 8-pack,"2 lNormale prijs per LT € 2,65",,False,False,https://www.ah.nl/producten/product/wi477060/coca-cola-regular-8-pack,,,0 g,180 kJ (42 kcal),,,,10.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.59,Royal Club Tonic classic 0% suiker,"1 lPrijs per LT € 1,59",,False,False,https://www.ah.nl/producten/product/wi140123/royal-club-tonic-classic-0-suiker,,,0 g,4 kJ (1 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.95,Fanta Orange,"1 lPrijs per LT € 1,95",,False,False,https://www.ah.nl/producten/product/wi130862/fanta-orange,,,0 g,99 kJ (23 kcal),,,,5.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.59,Taksi Tropisch fruit,"1,5 lPrijs per LT € 1,06",,False,False,https://www.ah.nl/producten/product/wi124420/taksi-tropisch-fruit,,,0.07 g,141 kJ (34 kcal),,,,8 g,,,,,,0.02 g,,,,,,,,17 mg,,,,,,,,,0.01 g,,
frisdrank-sappen-koffie-thee,2.59,Lipton Ice tea green,"1,5 lNormale prijs per LT € 1,73",,False,False,https://www.ah.nl/producten/product/wi375004/lipton-ice-tea-green,,,0 g,10 kcal (42 kJ),,,,2.3 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.09,Appelsientje Sinaasappel,"1 lPrijs per LT € 2,09",,False,False,https://www.ah.nl/producten/product/wi2751/appelsientje-sinaasappel,,,0.7 g,171 kJ (41 kcal),,,,8.6 g,,,,,200 mg,0 g,,,25 µg,,,,,33 mg,,,,0.41 g,,,,,0 g,,
frisdrank-sappen-koffie-thee,0.69,AH Sinas regular,"1,5 lPrijs per LT € 0,46",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi63924/ah-sinas-regular,,,0.06 g,134 kJ (32 kcal),,,,7.6 g,,,,,,0 g,,,,,,,,,,,,0.04 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.39,Fuze Tea Black tea peach hibiscus,"1,5 lPrijs per LT € 1,59",,False,False,https://www.ah.nl/producten/product/wi428732/fuze-tea-black-tea-peach-hibiscus,,,0 g,79 kJ (19 kcal),,,,4.3 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,7.49,Douwe Egberts Aroma rood snelfiltermaling,"500 gPrijs per KG € 14,98",,False,False,https://www.ah.nl/producten/product/wi3737/douwe-egberts-aroma-rood-snelfiltermaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.09,AH Drinkyoghurt aardbei kers,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi456324/ah-drinkyoghurt-aardbei-kers,,104.4 mg,3.1 g,116 kJ (27 kcal),,,,3.5 g,,,,,,0.09 g,,,,0.35 mg,,,0.23 mg,,,,,0.02 g,,,0.04 g,,0.05 g,,
frisdrank-sappen-koffie-thee,1.09,AH Drinkyoghurt passievrucht mango,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi456336/ah-drinkyoghurt-passievrucht-mango,,104.4 mg,3.1 g,118 kJ (28 kcal),,,,3.6 g,,,,,,0.09 g,,,,0.28 mg,,,,,,,,0.05 g,,,0.04 g,,0.05 g,,
frisdrank-sappen-koffie-thee,1.00,AH Ginger passion,"125 mlNormale prijs per LT € 8,00",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi517506/ah-ginger-passion,,,0.4 g,195 kJ (46 kcal),,,,11 g,,,,,,0 g,,,,,,,,,,,,0.2 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.29,Chocomel De enige echte halfvol,"1 lPrijs per LT € 2,29",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi2466/chocomel-de-enige-echte-halfvol,,105 mg,3.5 g,294 kJ (70 kcal),,,,9.8 g,,,,,,1.6 g,,,,,,,,,,,,,,,,,1.1 g,,
frisdrank-sappen-koffie-thee,1.05,AH Chocolademelk halfvol,"1 lPrijs per LT € 1,05",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi447720/ah-chocolademelk-halfvol,,115 mg,3.6 g,269 kJ (64 kcal),,,,8.2 g,,,,,,1.7 g,,,,,,,,,,,,0.7 g,,,0.7 g,,1 g,,
frisdrank-sappen-koffie-thee,1.69,AH Sinaasappelsap,"1,5 lPrijs per LT € 1,13",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi485567/ah-sinaasappelsap,,,0.7 g,171 kJ (40 kcal),,,,8.7 g,,,,,,0 g,,,,,,,,24 mg,,,,0.2 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.39,Fuze Tea Green tea mango chamomile,"1,5 lPrijs per LT € 1,59",,False,False,https://www.ah.nl/producten/product/wi428731/fuze-tea-green-tea-mango-chamomile,,,0 g,80 kJ (19 kcal),,,,4.4 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,0.71,AH Cola regular,"1,5 lPrijs per LT € 0,47",Nutri-Score E,True,True,https://www.ah.nl/producten/product/wi63922/ah-cola-regular,,,0 g,168 kJ (40 kcal),,,,9.8 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,8.59,Pepsi Max zero sugar cola 4-pack,"4 x 1,5 lPrijs per LT € 1,43",,False,False,https://www.ah.nl/producten/product/wi137749/pepsi-max-zero-sugar-cola-4-pack,,,0.06 g,2 kJ (0.4 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,Flevosap Appelsap,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi124429/flevosap-appelsap,,,0.1 g,194 kJ (46 kcal),,,,11.2 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,6.49,Coca-Cola Zero 12-pack blik,"12 x 0,15 lPrijs per LT € 3,61",,False,False,https://www.ah.nl/producten/product/wi162477/coca-cola-zero-12-pack-blik,,,0 g,1.4 kJ (0.3 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.75,Taksi Tropisch fruit 10-pack,"10 x 200 mlPrijs per LT € 1,38",,False,False,https://www.ah.nl/producten/product/wi196034/taksi-tropisch-fruit-10-pack,,,0.07 g,47 kJ (11 kcal),,,,2.4 g,,,,,,0.02 g,,,,,,,,12 mg,,,,,,,,,0.01 g,,
frisdrank-sappen-koffie-thee,2.19,DubbelFrisss Framboos & cranberry,"1,5 lPrijs per LT € 1,46",,False,False,https://www.ah.nl/producten/product/wi132486/dubbelfrisss-framboos-en-cranberry,,,0 g,124 kJ (30 kcal),,,,7.1 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.59,AH Mineraalwater koolzuurvrij 6-pack,"6 x 0,5 lPrijs per LT € 0,86",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi123416/ah-mineraalwater-koolzuurvrij-6-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.65,Crystal Clear Appel- en peersmaak,"1,5 lPrijs per LT € 1,10",,False,False,https://www.ah.nl/producten/product/wi135687/crystal-clear-appel-en-peersmaak,,,0 g,4 kJ (1 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,0.69,AH Sinas light,"1,5 lPrijs per LT € 0,46",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi63925/ah-sinas-light,,,0.08 g,17 kJ (4 kcal),,,,0.7 g,,,,,,0 g,,,,,,,,,,,,0.04 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,1.59,Taksi Tropisch fruit geen suiker toegevoegd,"1,5 lPrijs per LT € 1,06",,False,False,https://www.ah.nl/producten/product/wi171022/taksi-tropisch-fruit-geen-suiker-toegevoegd,,,0.07 g,47 kJ (11 kcal),,,,2.4 g,,,,,,0.02 g,,,,,,,,12 mg,,,,,,,,,0.01 g,,
frisdrank-sappen-koffie-thee,2.89,Lipton Ice tea original sparkling zero sugar,"1,5 lNormale prijs per LT € 1,93",,False,False,https://www.ah.nl/producten/product/wi211783/lipton-ice-tea-original-sparkling-zero-sugar,,,< 0.5 g,10 kJ (2 kcal),,,,< 0.5 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.5 g,,
frisdrank-sappen-koffie-thee,4.69,Perla Huisblends Classic koffiepads,36 stuks,Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi124423/perla-huisblends-classic-koffiepads,,,0.2 g,5 kJ (1 kcal),,,,0.1 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,1.09,AH Drinkyoghurt banaan kiwi,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi194067/ah-drinkyoghurt-banaan-kiwi,,104 mg,3.1 g,118 kJ (28 kcal),,,,3.6 g,,,,,,0.1 g,,,,0.23 mg,,,0.2 mg,,,,,0 g,,,0 g,,0.1 g,,
frisdrank-sappen-koffie-thee,1.69,Royal Club Ginger ale 0% suiker,"1 lPrijs per LT € 1,69",,False,False,https://www.ah.nl/producten/product/wi457839/royal-club-ginger-ale-0-suiker,,,0 g,6 kJ (1 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,3.49,Karvan Cévitam Original aardbei siroop,"0,6 lNormale prijs per LT € 5,82",,False,False,https://www.ah.nl/producten/product/wi531001/karvan-cevitam-original-aardbei-siroop,,,0 g,975 kJ (233 kcal),,,,56 g,,,,,,0 g,,,,,,,,60 mg,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,2.09,Appelsientje Goudappeltje,"1 lPrijs per LT € 2,09",,False,False,https://www.ah.nl/producten/product/wi2742/appelsientje-goudappeltje,,,0.1 g,182 kJ (44 kcal),,,,10.3 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.79,Raak Vruchtensiroop frambozen zero sugar,"0,75 lPrijs per LT € 2,39",,False,False,https://www.ah.nl/producten/product/wi389544/raak-vruchtensiroop-frambozen-zero-sugar,,,0 g,4.3 kJ (1 kcal),,,,0.2 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.99,DubbelFrisss 1Kcal Appel & perzik,"1,5 lPrijs per LT € 1,33",,False,False,https://www.ah.nl/producten/product/wi485577/dubbelfrisss-1kcal-appel-en-perzik,,,0 g,4.7 kJ (1.12 kcal),,,,0.2 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.79,Raak Vruchtensiroop reine claude,"0,75 lPrijs per LT € 2,39",,False,False,https://www.ah.nl/producten/product/wi384858/raak-vruchtensiroop-reine-claude,,,0 g,117 kJ (28 kcal),,,,6.9 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,5.49,Douwe Egberts Lungo intens capsules voordeelpak,20 stuks,,False,False,https://www.ah.nl/producten/product/wi414809/douwe-egberts-lungo-intens-capsules-voordeelpak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,1.99,Coca-Cola Light,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi130876/coca-cola-light,,,0 g,0.9 kJ (0.2 kcal),,,,0 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.95,Fanta Orange no sugar,"1 lPrijs per LT € 1,95",,False,False,https://www.ah.nl/producten/product/wi511929/fanta-orange-no-sugar,,,0 g,11 kJ (3 kcal),,,,0.4 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,1.19,AH Yoghurtdrink aardbei,"1 lPrijs per LT € 1,19",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi447765/ah-yoghurtdrink-aardbei,,120 mg,1.8 g,162 kJ (38 kcal),,,,7.7 g,,,,,,0 g,,,,,,,,,,,,0 g,0 g,0 g,0 g,,0 g,,
frisdrank-sappen-koffie-thee,2.29,Chocomel De enige echte 0% suiker toegevoegd,"1 lPrijs per LT € 2,29",,False,False,https://www.ah.nl/producten/product/wi67828/chocomel-de-enige-echte-0-suiker-toegevoegd,,120 mg,3.3 g,203 kJ (48 kcal),,,,4.8 g,,,,,,1.6 g,,,,,,,,,,,,,,,,,1.1 g,,
frisdrank-sappen-koffie-thee,1.49,AH Biologisch Sinaasappelsap,"1 lPrijs per LT € 1,49",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi119839/ah-biologisch-sinaasappelsap,,,0.7 g,172 kJ (41 kcal),,,,8.8 g,,,,,,0 g,,,,,,,,,,,,0.2 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,0.69,AH Ice tea refreshing lemon,"1,5 lPrijs per LT € 0,46",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi415186/ah-ice-tea-refreshing-lemon,,,0 g,44 kJ (10 kcal),,,,2.6 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
frisdrank-sappen-koffie-thee,5.69,Bar-le-Duc Natuurlijk mineraal water 6-pack,"12 lPrijs per LT € 0,47",,False,False,https://www.ah.nl/producten/product/wi473259/bar-le-duc-natuurlijk-mineraal-water-6-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,4.69,Spa Intense bruisend mineraalwater,"4 x 1,5 lPrijs per LT € 0,78",,False,False,https://www.ah.nl/producten/product/wi192823/spa-intense-bruisend-mineraalwater,,5.5 mg,,,,,,,,1.9 mg,,5 mg,0.5 mg,,,,,,,,,,,,,,,,,,,,
frisdrank-sappen-koffie-thee,2.09,Rivella Original,"1,5 lNormale prijs per LT € 1,39",,False,False,https://www.ah.nl/producten/product/wi196062/rivella-original,,,0 g,20 kJ (5 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
frisdrank-sappen-koffie-thee,12.99,Perla Huisblends Aroma snelfiltermaling voordeel,"2 x 500 gPrijs per KG € 12,99",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi171156/perla-huisblends-aroma-snelfiltermaling-voordeel,,,0.2 g,5 kJ (1 kcal),,,,0.1 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
