Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.79,AH Kappertjes,"100 gPrijs per KG € 13,17",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi62825/ah-kappertjes,Inhoud en gewicht100 GramUitlekgewicht: 60 GramPortiegrootte: 5 gramAantal porties: 12,,,2.4 g,172 kJ (41 kcal),,,,4.9 g,,,,,,0.6 g,,,,,,,,,,,,3.2 g,0.1 g,0.3 g,,,0.2 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.55,Unox Cup-a-soup tomaat," 3 x 175 mlPrijs per LT € 2,95",,False,False,https://www.ah.nl/producten/product/wi388336/unox-cup-a-soup-tomaat,Inhoud en gewicht3 StuksAantal porties: 3,,,1 g,132 kJ (31 kcal),,,,5.7 g,,,,,,< 0.5 g,,,,,,,,,,,,0.7 g,,,,,0.2 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,AH Doperwten wortelen,"680 gPrijs per KG € 2,64",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi39103/ah-doperwten-wortelen,Inhoud en gewicht680 GramUitlekgewicht: 450 GramPortiegrootte: 250 gramAantal porties: 2,,,2.7 g,182 kJ (43 kcal),,,,4.9 g,,,,,,0.6 g,,,,,,,,,,,,3.8 g,,,0.5 g,,0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.29,AH Soepstengels volkoren,"125 gPrijs per KG € 10,32",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi196672/ah-soepstengels-volkoren,"Inhoud en gewicht125 GramPortiegrootte: 5,5 gramAantal porties: 23",,,14 g,1603 kJ (381 kcal),,,,60 g,,,,,,6.5 g,,,,,,,,,,,,13 g,,,5.4 g,,1.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.61,AH Mayonaise,"650 mlPrijs per LT € 2,48",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi904/ah-mayonaise,Inhoud en gewicht650 MilliliterPortiegrootte: 15 milliliterAantal porties: 43,,,1 g,2544 kJ (618 kcal),,,,2.8 g,,,,,,67 g,,,,,,,,,,,,0 g,41 g,19 g,,,5.4 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.29,AH Bieslook,"25 gPrijs per KG € 51,60",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi238965/ah-bieslook,Inhoud en gewicht25 GramPortiegrootte: 5 gramAantal porties: 5,,,4 g,259 kJ (62 kcal),,,,8 g,,,,,,1 g,,,,,,,,,,,,2.3 g,,,,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.29,Statesman Tonijn stukken in zonnebloemolie,"160 gPrijs per KG € 8,06",,False,False,https://www.ah.nl/producten/product/wi420788/statesman-tonijn-stukken-in-zonnebloemolie,Inhoud en gewicht160 Gram,,,23.5 g,751 kJ (180 kcal),,,,< 0.1 g,,,,,,9.5 g,,,,,,,,,,,,,,,,,1.6 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,AH Munt,"15 gPrijs per KG € 79,33",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi238969/ah-munt,Inhoud en gewicht15 GramPortiegrootte: 5 gramAantal porties: 3,,199 mg,3.8 g,205 kJ (49 kcal),,11.8 mg,,5.1 g,,63 mg,,,,0.7 g,,,,0.1 mg,0.9 mg,0.2 mg,0.1 mg,13.3 mg,,,,3.5 g,,,0.4 g,,0.2 g,1 mg,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.69,AH Knoflook,"250 gPrijs per KG € 6,76",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi377126/ah-knoflook,Inhoud en gewicht250 GramKlasse is variabel en printen we zelf in.Portiegrootte: 10 gramAantal porties: 25,,,6.4 g,671 kJ (158 kcal),,,,31 g,,,,,,0.5 g,,,,,,,,,,,,2.1 g,0 g,0.4 g,,,0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.65,Unox Groente good noodles,"65 gPrijs per KG € 25,38",,False,False,https://www.ah.nl/producten/product/wi99083/unox-groente-good-noodles,Inhoud en gewicht65 GramAantal porties: 1,,,1.9 g,353 kJ (84 kcal),,,,11 g,,,,,,3.5 g,,,,,,,,,,,,0.5 g,,,,,1.7 g,,
